ville,date,temp_min,temp_max,temp_moy,humidite_moy,precipitations_totales,pression_moy,heures_pluie,mois,annee
Marseille,2024-07-22,21.9,31.7,26.766666666666666,56.25,0.0,1010.0666666666666,0,7,2024
Marseille,2024-07-23,22.3,34.0,28.7375,45.375,0.0,1012.0749999999999,0,7,2024
Marseille,2024-07-24,23.7,32.7,28.47083333333333,44.208333333333336,0.0,1010.3249999999999,0,7,2024
Marseille,2024-07-25,21.5,31.9,26.758333333333336,49.958333333333336,0.0,1007.3791666666666,0,7,2024
Marseille,2024-07-26,24.0,31.2,27.804166666666664,50.166666666666664,0.0,1008.0041666666666,0,7,2024
Marseille,2024-07-27,22.4,31.5,27.054166666666664,59.0,0.0,1011.65,0,7,2024
Marseille,2024-07-28,21.0,31.8,27.008333333333336,64.08333333333333,0.0,1014.8916666666668,0,7,2024
Marseille,2024-07-29,25.1,31.9,28.587500000000002,52.833333333333336,0.0,1013.6708333333332,0,7,2024
Marseille,2024-07-30,26.0,34.7,29.7,47.0,0.0,1011.875,0,7,2024
Marseille,2024-07-31,25.6,35.9,30.320833333333336,45.666666666666664,0.0,1009.9583333333334,0,7,2024
Marseille,2024-08-01,25.0,32.1,29.004166666666666,50.541666666666664,0.0,1007.8791666666666,0,8,2024
Marseille,2024-08-02,27.5,32.8,30.037499999999998,52.083333333333336,0.0,1005.275,0,8,2024
Marseille,2024-08-03,25.2,34.4,29.599999999999998,44.291666666666664,0.0,1005.3791666666666,0,8,2024
Marseille,2024-08-04,23.7,33.8,28.116666666666664,47.458333333333336,0.0,1007.7375000000001,0,8,2024
Marseille,2024-08-05,22.9,31.0,27.3125,52.875,0.0,1007.5708333333333,0,8,2024
Marseille,2024-08-06,24.3,31.4,27.40833333333333,55.5,0.0,1007.4625,0,8,2024
Marseille,2024-08-07,24.2,31.0,27.662499999999998,56.708333333333336,0.0,1008.5333333333333,0,8,2024
Marseille,2024-08-08,25.3,33.0,28.3,56.958333333333336,0.0,1010.0708333333333,0,8,2024
Marseille,2024-08-09,23.2,33.3,28.15833333333333,47.291666666666664,0.0,1011.6999999999999,0,8,2024
Marseille,2024-08-10,24.9,31.7,28.616666666666664,58.791666666666664,0.0,1013.9375,0,8,2024
Marseille,2024-08-11,25.6,33.8,29.708333333333332,57.958333333333336,0.0,1013.0208333333334,0,8,2024
Marseille,2024-08-12,22.6,31.6,28.09583333333333,64.54166666666667,0.0,1009.8208333333333,0,8,2024
Marseille,2024-08-13,23.4,31.1,27.579166666666666,68.25,0.0,1007.0083333333333,0,8,2024
Marseille,2024-08-14,25.8,29.9,27.754166666666666,59.625,0.0,1007.3166666666666,0,8,2024
Marseille,2024-08-15,24.4,30.2,26.8875,60.291666666666664,5.2,1011.1750000000001,3,8,2024
Marseille,2024-08-16,22.9,28.8,26.05,67.79166666666667,0.3,1012.6166666666667,1,8,2024
Marseille,2024-08-17,23.7,29.4,26.6875,68.125,0.0,1009.6750000000001,0,8,2024
Marseille,2024-08-18,21.1,29.1,25.020833333333332,56.041666666666664,0.0,1006.3083333333334,0,8,2024
Marseille,2024-08-19,19.4,30.3,24.954166666666666,50.916666666666664,0.0,1005.85,0,8,2024
Marseille,2024-08-20,21.9,29.6,25.933333333333334,56.291666666666664,0.0,1007.5791666666668,0,8,2024
Marseille,2024-08-21,23.3,30.7,26.71666666666667,45.166666666666664,0.0,1009.5124999999999,0,8,2024
Marseille,2024-08-22,19.0,28.0,24.145833333333332,53.958333333333336,0.0,1009.4541666666668,0,8,2024
Marseille,2024-08-23,20.4,28.9,24.9875,56.291666666666664,0.0,1011.2916666666666,0,8,2024
Marseille,2024-08-24,22.4,31.9,26.983333333333334,54.291666666666664,0.0,1012.3375,0,8,2024
Marseille,2024-08-25,23.6,30.7,26.6875,57.958333333333336,0.0,1012.7208333333333,0,8,2024
Marseille,2024-08-26,18.8,31.1,25.041666666666668,44.666666666666664,0.0,1010.6208333333334,0,8,2024
Marseille,2024-08-27,22.7,30.5,26.991666666666664,55.291666666666664,0.0,1010.6708333333332,0,8,2024
Marseille,2024-08-28,24.0,32.4,27.545833333333334,62.208333333333336,0.0,1012.6708333333332,0,8,2024
Marseille,2024-08-29,22.9,29.1,26.275000000000002,64.75,0.0,1013.9083333333333,0,8,2024
Marseille,2024-08-30,23.4,30.1,26.383333333333336,59.041666666666664,0.0,1013.3249999999999,0,8,2024
Marseille,2024-08-31,22.1,30.9,26.962500000000002,51.791666666666664,0.0,1012.9166666666666,0,8,2024
Marseille,2024-09-01,24.4,32.0,27.116666666666664,49.333333333333336,0.0,1010.6583333333333,0,9,2024
Marseille,2024-09-02,23.8,29.7,27.104166666666668,52.75,0.0,1009.0875,0,9,2024
Marseille,2024-09-03,22.2,30.6,26.5125,57.125,0.0,1010.8249999999999,0,9,2024
Marseille,2024-09-04,21.1,27.6,24.354166666666668,72.58333333333333,25.6,1008.7416666666667,10,9,2024
Marseille,2024-09-05,18.2,25.3,21.583333333333332,70.04166666666667,0.1,1005.4541666666668,1,9,2024
Marseille,2024-09-06,18.8,27.7,23.641666666666666,51.416666666666664,0.0,1007.0666666666666,0,9,2024
Marseille,2024-09-07,22.9,31.0,26.995833333333334,57.25,1.1,1006.4458333333333,1,9,2024
Marseille,2024-09-08,20.2,26.6,23.287499999999998,83.41666666666667,8.0,1007.2624999999999,12,9,2024
Marseille,2024-09-09,17.7,25.7,21.504166666666666,61.125,0.0,1007.3666666666667,0,9,2024
Marseille,2024-09-10,18.5,25.4,22.02916666666667,47.75,0.0,1008.6041666666666,0,9,2024
Marseille,2024-09-11,17.1,25.1,20.758333333333333,54.875,0.0,1007.875,0,9,2024
Marseille,2024-09-12,14.3,20.4,17.162499999999998,53.541666666666664,0.0,1006.15,0,9,2024
Marseille,2024-09-13,12.6,19.0,15.7125,46.625,0.0,1011.9333333333334,0,9,2024
Marseille,2024-09-14,13.2,23.4,17.625,45.5,0.0,1014.3625000000001,0,9,2024
Marseille,2024-09-15,12.6,24.3,18.083333333333332,49.375,0.0,1010.6916666666666,0,9,2024
Marseille,2024-09-16,14.7,25.4,19.925,43.708333333333336,0.0,1008.4499999999999,0,9,2024
Marseille,2024-09-17,15.9,24.7,19.554166666666667,52.25,2.0,1009.9333333333334,3,9,2024
Marseille,2024-09-18,15.0,21.2,18.454166666666666,68.58333333333333,0.0,1012.9208333333332,0,9,2024
Marseille,2024-09-19,16.2,21.7,19.150000000000002,75.625,0.0,1012.6416666666668,0,9,2024
Marseille,2024-09-20,16.9,24.6,20.954166666666666,57.25,0.0,1014.6333333333333,0,9,2024
Marseille,2024-09-21,17.8,25.6,21.8625,55.375,0.0,1015.1374999999999,0,9,2024
Marseille,2024-09-22,20.7,25.2,22.05,62.916666666666664,0.6,1011.7875,1,9,2024
Marseille,2024-09-23,18.2,24.0,20.695833333333333,72.16666666666667,23.9,1008.5583333333334,6,9,2024
Marseille,2024-09-24,16.6,22.0,18.8875,67.25,1.0,1009.3874999999999,1,9,2024
Marseille,2024-09-25,15.5,23.8,19.904166666666665,68.25,0.0,1009.7708333333334,0,9,2024
Marseille,2024-09-26,21.5,25.0,23.004166666666666,77.66666666666667,0.0,1004.0791666666668,0,9,2024
Marseille,2024-09-27,17.4,22.9,20.416666666666668,60.833333333333336,0.0,1007.0166666666668,0,9,2024
Marseille,2024-09-28,14.4,20.5,17.0625,53.083333333333336,0.0,1014.2166666666667,0,9,2024
Marseille,2024-09-29,10.8,20.7,16.5625,54.583333333333336,0.0,1018.6125000000001,0,9,2024
Marseille,2024-09-30,16.4,23.7,20.029166666666665,67.0,0.0,1016.6958333333333,0,9,2024
Marseille,2024-10-01,17.6,23.7,20.841666666666665,76.58333333333333,0.0,1011.4875000000001,0,10,2024
Marseille,2024-10-02,16.0,21.3,20.020833333333332,63.916666666666664,0.0,1004.7333333333332,0,10,2024
Marseille,2024-10-03,14.2,20.5,17.116666666666667,59.541666666666664,0.8999999999999999,1001.4583333333334,2,10,2024
Marseille,2024-10-04,13.6,18.8,15.804166666666667,54.416666666666664,0.0,1005.6,0,10,2024
Marseille,2024-10-05,11.9,21.4,16.495833333333334,53.041666666666664,0.0,1009.0625,0,10,2024
Marseille,2024-10-06,13.4,19.5,16.916666666666668,68.04166666666667,0.39999999999999997,1008.0583333333334,2,10,2024
Marseille,2024-10-07,17.9,24.0,21.2,78.125,0.8,1005.7291666666666,2,10,2024
Marseille,2024-10-08,18.7,22.7,20.416666666666668,79.66666666666667,22.400000000000002,1001.7333333333332,8,10,2024
Marseille,2024-10-09,17.7,23.0,20.683333333333334,76.91666666666667,0.0,999.5916666666667,0,10,2024
Marseille,2024-10-10,16.6,21.4,18.908333333333335,64.45833333333333,1.1,1001.5875,1,10,2024
Marseille,2024-10-11,13.4,21.1,16.9875,63.041666666666664,0.0,1010.025,0,10,2024
Marseille,2024-10-12,14.1,21.4,17.991666666666667,65.375,0.2,1012.7208333333333,2,10,2024
Marseille,2024-10-13,17.9,23.3,20.166666666666668,77.95833333333333,0.3,1015.0625,1,10,2024
Marseille,2024-10-14,17.3,21.4,19.400000000000002,85.29166666666667,1.2000000000000002,1015.8708333333334,2,10,2024
Marseille,2024-10-15,18.2,28.0,22.370833333333334,66.58333333333333,1.1,1011.8291666666668,1,10,2024
Marseille,2024-10-16,20.6,24.0,21.816666666666666,78.0,14.6,1010.2333333333332,9,10,2024
Marseille,2024-10-17,19.0,24.1,22.108333333333334,76.41666666666667,2.2,1008.9875000000001,3,10,2024
Marseille,2024-10-18,15.8,18.5,17.579166666666666,69.33333333333333,0.0,1010.8833333333333,0,10,2024
Marseille,2024-10-19,15.3,22.5,18.6125,67.45833333333333,0.0,1012.7875,0,10,2024
Marseille,2024-10-20,15.2,23.6,19.591666666666665,62.458333333333336,0.0,1017.3666666666667,0,10,2024
Marseille,2024-10-21,19.3,25.1,21.575,60.25,0.1,1022.2041666666668,1,10,2024
Marseille,2024-10-22,17.5,22.9,20.212500000000002,70.41666666666667,0.0,1023.4333333333334,0,10,2024
Marseille,2024-10-23,18.4,21.9,20.229166666666668,77.16666666666667,0.1,1023.2541666666666,1,10,2024
Marseille,2024-10-24,17.7,21.8,19.491666666666667,76.04166666666667,3.5,1020.8416666666667,3,10,2024
Marseille,2024-10-25,18.8,21.7,19.766666666666666,77.625,1.5,1016.1083333333332,2,10,2024
Marseille,2024-10-26,17.4,20.9,18.816666666666666,75.0,28.700000000000003,1011.7208333333333,8,10,2024
Marseille,2024-10-27,17.7,22.2,19.279166666666665,75.95833333333333,0.4,1016.2458333333334,3,10,2024
Marseille,2024-10-28,16.6,23.0,19.804166666666667,74.41666666666667,1.1,1020.8249999999999,1,10,2024
Marseille,2024-10-29,17.3,22.4,19.8625,73.16666666666667,0.4,1020.9125,2,10,2024
Marseille,2024-10-30,17.2,23.7,19.970833333333335,67.25,0.0,1019.2958333333332,0,10,2024
Marseille,2024-10-31,17.0,23.6,19.916666666666668,55.75,0.0,1020.1541666666667,0,10,2024
Marseille,2024-11-01,15.6,22.9,19.325,55.291666666666664,0.0,1019.6791666666667,0,11,2024
Marseille,2024-11-02,15.5,21.0,18.220833333333335,66.0,0.0,1018.9958333333334,0,11,2024
Marseille,2024-11-03,14.9,20.5,17.712500000000002,76.08333333333333,0.0,1021.4958333333334,0,11,2024
Marseille,2024-11-04,15.0,21.7,17.916666666666668,68.79166666666667,0.0,1021.1875,0,11,2024
Marseille,2024-11-05,14.6,20.3,17.595833333333335,73.5,0.0,1020.8625000000001,0,11,2024
Marseille,2024-11-06,15.8,19.9,17.620833333333334,76.375,0.0,1022.4333333333334,0,11,2024
Marseille,2024-11-07,15.2,21.1,17.5375,63.416666666666664,0.0,1022.8791666666666,0,11,2024
Marseille,2024-11-08,14.7,21.2,17.650000000000002,57.791666666666664,0.0,1020.0541666666667,0,11,2024
Marseille,2024-11-09,16.4,19.8,17.608333333333334,65.45833333333333,0.0,1018.4458333333333,0,11,2024
Marseille,2024-11-10,14.4,19.5,17.045833333333334,67.04166666666667,0.0,1017.6166666666667,0,11,2024
Marseille,2024-11-11,10.8,19.3,14.783333333333333,63.458333333333336,0.0,1017.975,0,11,2024
Marseille,2024-11-12,10.6,14.4,11.920833333333334,67.45833333333333,9.899999999999999,1014.4666666666667,9,11,2024
Marseille,2024-11-13,7.8,18.5,13.870833333333332,54.333333333333336,0.0,1017.775,0,11,2024
Marseille,2024-11-14,6.7,17.8,11.541666666666666,61.083333333333336,0.0,1016.7458333333334,0,11,2024
Marseille,2024-11-15,10.0,16.4,12.799999999999999,65.25,0.0,1019.475,0,11,2024
Marseille,2024-11-16,9.2,16.0,13.029166666666667,76.91666666666667,0.0,1018.7708333333334,0,11,2024
Marseille,2024-11-17,12.5,17.2,14.725,76.70833333333333,0.1,1013.1791666666667,1,11,2024
Marseille,2024-11-18,10.5,15.6,13.004166666666668,59.083333333333336,0.0,1011.4625,0,11,2024
Marseille,2024-11-19,10.0,16.8,13.333333333333334,62.958333333333336,0.0,1010.3291666666668,0,11,2024
Marseille,2024-11-20,9.8,17.3,14.1,60.5,0.0,1004.6583333333333,0,11,2024
Marseille,2024-11-21,6.9,18.5,12.233333333333334,58.541666666666664,0.7,1002.2708333333334,2,11,2024
Marseille,2024-11-22,5.6,15.8,9.533333333333333,46.875,0.0,1007.3208333333333,0,11,2024
Marseille,2024-11-23,5.1,14.2,10.120833333333334,45.083333333333336,0.0,1022.8583333333332,0,11,2024
Marseille,2024-11-24,13.1,17.2,15.491666666666667,74.45833333333333,0.1,1024.8,1,11,2024
Marseille,2024-11-25,15.1,17.7,16.245833333333334,70.45833333333333,0.0,1019.375,0,11,2024
Marseille,2024-11-26,12.5,16.9,14.887500000000001,74.91666666666667,1.2,1017.0375,4,11,2024
Marseille,2024-11-27,11.2,17.1,13.608333333333334,68.95833333333333,0.0,1019.1708333333332,0,11,2024
Marseille,2024-11-28,9.2,16.2,13.075000000000001,72.5,0.0,1020.6,0,11,2024
Marseille,2024-11-29,10.5,18.0,14.104166666666666,74.20833333333333,0.0,1020.1166666666667,0,11,2024
Marseille,2024-11-30,11.8,16.0,13.529166666666667,70.41666666666667,0.0,1024.0083333333334,0,11,2024
Marseille,2024-12-01,10.4,15.7,12.637500000000001,70.66666666666667,0.0,1021.475,0,12,2024
Marseille,2024-12-02,8.7,15.6,12.5375,70.95833333333333,0.0,1016.7166666666667,0,12,2024
Marseille,2024-12-03,8.4,12.8,10.891666666666666,65.29166666666667,0.0,1013.9875000000001,0,12,2024
Marseille,2024-12-04,6.6,13.0,9.008333333333333,54.791666666666664,0.0,1015.2375000000001,0,12,2024
Marseille,2024-12-05,6.2,14.5,9.641666666666667,48.458333333333336,0.0,1020.1291666666666,0,12,2024
Marseille,2024-12-06,9.7,16.5,12.741666666666667,56.625,0.0,1015.8625000000001,0,12,2024
Marseille,2024-12-07,8.9,15.4,11.5875,60.5,1.0,1009.7875,1,12,2024
Marseille,2024-12-08,7.2,11.1,8.958333333333334,62.208333333333336,0.0,1001.7875,0,12,2024
Marseille,2024-12-09,6.6,11.8,8.8125,67.0,0.0,1004.5625,0,12,2024
Marseille,2024-12-10,6.6,12.2,9.054166666666667,66.04166666666667,0.0,1011.7541666666666,0,12,2024
Marseille,2024-12-11,7.9,13.7,10.370833333333334,60.166666666666664,0.0,1017.3291666666668,0,12,2024
Marseille,2024-12-12,9.2,14.7,11.445833333333333,61.625,0.0,1020.2125,0,12,2024
Marseille,2024-12-13,11.4,14.2,12.708333333333334,59.416666666666664,3.8,1019.0708333333333,2,12,2024
Marseille,2024-12-14,8.6,12.0,10.591666666666667,77.83333333333333,16.599999999999998,1020.4291666666667,4,12,2024
Marseille,2024-12-15,6.1,10.3,8.041666666666666,64.29166666666667,0.0,1024.4458333333334,0,12,2024
Marseille,2024-12-16,5.0,16.5,9.858333333333333,58.75,0.0,1031.9458333333334,0,12,2024
Marseille,2024-12-17,8.4,15.2,12.6,73.75,0.0,1028.8541666666667,0,12,2024
Marseille,2024-12-18,10.9,15.3,12.924999999999999,77.08333333333333,0.0,1023.2833333333333,0,12,2024
Marseille,2024-12-19,9.6,16.0,12.466666666666667,76.125,0.0,1012.3666666666667,0,12,2024
Marseille,2024-12-20,6.5,9.1,7.666666666666667,51.375,0.0,1015.3708333333334,0,12,2024
Marseille,2024-12-21,6.8,13.0,9.479166666666666,54.5,0.0,1020.5666666666666,0,12,2024
Marseille,2024-12-22,8.0,15.0,11.3375,67.91666666666667,0.0,1012.9625,0,12,2024
Marseille,2024-12-23,6.1,10.1,7.645833333333333,54.416666666666664,0.0,1012.375,0,12,2024
Marseille,2024-12-24,6.4,10.5,7.783333333333334,53.208333333333336,0.0,1016.775,0,12,2024
Marseille,2024-12-25,4.5,14.8,9.5,44.416666666666664,0.0,1023.3083333333334,0,12,2024
Marseille,2024-12-26,8.0,15.8,11.2125,28.875,0.0,1025.9791666666667,0,12,2024
Marseille,2024-12-27,8.4,16.6,11.666666666666666,27.166666666666668,0.0,1027.05,0,12,2024
Marseille,2024-12-28,7.2,14.2,10.233333333333333,40.0,0.0,1024.9041666666667,0,12,2024
Marseille,2024-12-29,6.4,14.5,9.941666666666666,50.541666666666664,0.0,1023.7833333333333,0,12,2024
Marseille,2024-12-30,6.7,14.0,9.766666666666667,67.375,0.0,1025.9166666666667,0,12,2024
Marseille,2024-12-31,7.4,11.9,9.208333333333334,80.29166666666667,0.0,1027.9624999999999,0,12,2024
Marseille,2025-01-01,7.2,11.5,9.525,76.54166666666667,0.0,1027.4375,0,1,2025
Marseille,2025-01-02,9.0,14.1,11.258333333333333,75.79166666666667,0.1,1020.9541666666668,1,1,2025
Marseille,2025-01-03,4.7,13.1,9.2125,68.29166666666667,0.0,1014.9,0,1,2025
Marseille,2025-01-04,3.6,12.3,8.433333333333334,60.166666666666664,0.0,1015.8249999999999,0,1,2025
Marseille,2025-01-05,10.8,15.3,13.4125,81.08333333333333,0.0,1010.4916666666667,0,1,2025
Marseille,2025-01-06,12.1,15.5,14.733333333333334,79.66666666666667,0.4,1002.7416666666667,2,1,2025
Marseille,2025-01-07,8.9,12.6,11.129166666666668,65.45833333333333,0.0,1008.7624999999999,0,1,2025
Marseille,2025-01-08,10.1,16.5,13.1,72.45833333333333,0.0,1009.85,0,1,2025
Marseille,2025-01-09,11.5,15.6,13.775,74.58333333333333,0.0,1009.0083333333333,0,1,2025
Marseille,2025-01-10,8.4,13.3,11.15,54.125,0.0,1014.9,0,1,2025
Marseille,2025-01-11,5.0,13.9,10.370833333333334,62.083333333333336,0.0,1012.4958333333334,0,1,2025
Marseille,2025-01-12,2.7,10.3,5.570833333333333,46.916666666666664,0.0,1018.6958333333333,0,1,2025
Marseille,2025-01-13,2.6,11.5,6.6499999999999995,45.416666666666664,0.0,1023.375,0,1,2025
Marseille,2025-01-14,4.7,11.1,7.408333333333334,56.125,0.0,1024.9083333333333,0,1,2025
Marseille,2025-01-15,4.2,11.6,7.470833333333334,50.125,0.0,1020.0083333333333,0,1,2025
Marseille,2025-01-16,6.0,13.4,9.520833333333334,47.583333333333336,0.0,1023.8000000000001,0,1,2025
Marseille,2025-01-17,6.3,13.0,9.266666666666667,42.416666666666664,0.0,1026.5,0,1,2025
Marseille,2025-01-18,6.5,15.8,10.5875,42.875,0.0,1020.2541666666666,0,1,2025
Marseille,2025-01-19,9.1,14.9,12.029166666666667,56.5,0.2,1016.4499999999999,2,1,2025
Marseille,2025-01-20,10.2,13.7,11.883333333333333,63.0,2.2,1014.4708333333333,4,1,2025
Marseille,2025-01-21,8.6,13.8,11.254166666666668,72.20833333333333,0.0,1012.875,0,1,2025
Marseille,2025-01-22,11.9,14.9,13.433333333333332,78.16666666666667,13.5,1007.2666666666668,8,1,2025
Marseille,2025-01-23,10.7,14.9,13.275,76.54166666666667,0.0,1009.1041666666666,0,1,2025
Marseille,2025-01-24,6.8,16.0,11.883333333333333,64.375,0.0,1014.7916666666666,0,1,2025
Marseille,2025-01-25,14.0,17.8,15.275,77.66666666666667,0.0,1011.625,0,1,2025
Marseille,2025-01-26,9.4,14.4,12.466666666666667,72.66666666666667,0.7,1012.2875,2,1,2025
Marseille,2025-01-27,14.1,16.3,15.125,82.5,0.1,1003.525,1,1,2025
Marseille,2025-01-28,10.8,15.1,12.541666666666666,64.33333333333333,6.1,1003.8041666666667,3,1,2025
Marseille,2025-01-29,8.9,14.3,11.762500000000001,62.041666666666664,0.0,1010.9666666666667,0,1,2025
Marseille,2025-01-30,10.5,15.1,13.254166666666668,72.83333333333333,9.6,1010.9333333333334,11,1,2025
Marseille,2025-01-31,7.0,12.5,10.35,72.45833333333333,5.3,1019.1,4,1,2025
Marseille,2025-02-01,6.8,12.6,9.858333333333333,74.33333333333333,19.9,1017.5916666666667,14,2,2025
Marseille,2025-02-02,8.2,14.4,11.362499999999999,68.83333333333333,2.8,1015.0166666666668,7,2,2025
Marseille,2025-02-03,7.7,15.4,11.4125,59.666666666666664,0.0,1017.8833333333333,0,2,2025
Marseille,2025-02-04,7.1,14.5,10.854166666666666,59.5,0.0,1021.9875000000001,0,2,2025
Marseille,2025-02-05,7.5,13.8,10.629166666666666,69.20833333333333,0.0,1026.8999999999999,0,2,2025
Marseille,2025-02-06,8.4,15.8,11.766666666666666,52.625,0.0,1025.0874999999999,0,2,2025
Marseille,2025-02-07,8.4,13.0,11.154166666666667,65.0,1.6,1019.6541666666667,4,2,2025
Marseille,2025-02-08,9.2,12.2,11.395833333333334,76.16666666666667,18.9,1016.6333333333333,20,2,2025
Marseille,2025-02-09,7.7,13.9,10.854166666666666,74.08333333333333,0.0,1021.3041666666667,0,2,2025
Marseille,2025-02-10,9.8,13.8,11.845833333333333,75.375,0.0,1021.3125,0,2,2025
Marseille,2025-02-11,11.1,14.4,12.483333333333334,77.16666666666667,21.900000000000002,1018.1333333333333,9,2,2025
Marseille,2025-02-12,11.8,15.4,13.341666666666667,74.79166666666667,9.8,1014.4416666666666,6,2,2025
Marseille,2025-02-13,11.3,15.9,13.204166666666666,72.41666666666667,0.0,1013.7416666666667,0,2,2025
Marseille,2025-02-14,6.3,10.9,9.354166666666666,58.666666666666664,0.0,1010.3166666666666,0,2,2025
Marseille,2025-02-15,4.6,14.8,9.4,50.0,0.0,1012.6291666666666,0,2,2025
Marseille,2025-02-16,7.4,13.6,10.691666666666668,66.54166666666667,0.0,1010.35,0,2,2025
Marseille,2025-02-17,7.0,14.4,10.7875,68.75,0.0,1011.8916666666668,0,2,2025
Marseille,2025-02-18,9.0,14.2,11.620833333333332,72.25,0.0,1015.2125,0,2,2025
Marseille,2025-02-19,10.8,15.2,12.483333333333334,67.08333333333333,0.0,1019.3041666666667,0,2,2025
Marseille,2025-02-20,10.1,13.3,11.6875,72.58333333333333,0.0,1023.7541666666666,0,2,2025
Marseille,2025-02-21,8.7,15.9,12.225,73.20833333333333,0.0,1023.4916666666667,0,2,2025
Marseille,2025-02-22,13.4,15.1,13.933333333333332,76.66666666666667,0.0,1020.225,0,2,2025
Marseille,2025-02-23,13.2,16.0,14.383333333333333,75.625,1.1,1024.6125,3,2,2025
Marseille,2025-02-24,11.3,15.2,13.504166666666668,81.91666666666667,0.0,1023.5124999999999,0,2,2025
Marseille,2025-02-25,11.0,15.2,13.416666666666666,74.79166666666667,0.0,1015.5958333333333,0,2,2025
Marseille,2025-02-26,8.9,13.7,11.049999999999999,46.0,0.0,1014.7541666666666,0,2,2025
Marseille,2025-02-27,7.9,15.7,11.470833333333333,51.666666666666664,0.0,1014.8916666666668,0,2,2025
Marseille,2025-02-28,7.6,15.4,11.770833333333334,51.083333333333336,0.0,1014.35,0,2,2025
Marseille,2025-03-01,8.7,14.6,11.3125,70.29166666666667,0.7,1014.8666666666667,3,3,2025
Marseille,2025-03-02,9.0,16.1,12.316666666666668,52.875,0.0,1019.7624999999999,0,3,2025
Marseille,2025-03-03,9.1,17.3,12.929166666666667,47.0,0.0,1021.6583333333333,0,3,2025
Marseille,2025-03-04,9.1,17.7,13.108333333333334,42.583333333333336,0.0,1019.9499999999999,0,3,2025
Marseille,2025-03-05,9.3,17.6,13.033333333333333,50.791666666666664,0.0,1020.9499999999999,0,3,2025
Marseille,2025-03-06,10.6,16.6,13.729166666666666,59.333333333333336,0.0,1019.4958333333334,0,3,2025
Marseille,2025-03-07,12.4,18.1,14.879166666666668,51.083333333333336,0.0,1014.7624999999999,0,3,2025
Marseille,2025-03-08,12.9,16.6,14.629166666666668,56.166666666666664,0.0,1009.7166666666667,0,3,2025
Marseille,2025-03-09,12.6,16.7,14.520833333333334,64.5,17.8,999.8874999999999,11,3,2025
Marseille,2025-03-10,11.6,15.9,13.775,76.875,5.0,1000.475,8,3,2025
Marseille,2025-03-11,11.4,15.4,13.241666666666667,78.125,17.5,999.2166666666667,11,3,2025
Marseille,2025-03-12,12.5,15.0,13.683333333333332,79.16666666666667,1.9,994.5458333333332,3,3,2025
Marseille,2025-03-13,10.1,14.7,12.145833333333334,62.625,0.0,994.6958333333333,0,3,2025
Marseille,2025-03-14,9.2,11.6,10.516666666666667,78.29166666666667,6.8,995.1083333333332,12,3,2025
Marseille,2025-03-15,6.6,12.2,9.070833333333333,69.54166666666667,0.0,1002.8000000000001,0,3,2025
Marseille,2025-03-16,5.2,11.4,8.6,61.208333333333336,0.0,1012.0625,0,3,2025
Marseille,2025-03-17,5.2,14.7,10.370833333333334,51.916666666666664,0.0,1013.3083333333334,0,3,2025
Marseille,2025-03-18,8.1,16.4,12.237499999999999,55.458333333333336,0.0,1017.8708333333334,0,3,2025
Marseille,2025-03-19,10.5,16.3,12.8375,44.916666666666664,0.0,1023.2333333333332,0,3,2025
Marseille,2025-03-20,11.3,18.9,14.391666666666666,50.875,0.0,1022.15,0,3,2025
Marseille,2025-03-21,13.6,19.6,16.091666666666665,63.625,3.9,1011.5791666666668,5,3,2025
Marseille,2025-03-22,10.8,16.8,14.566666666666668,77.83333333333333,20.6,1004.0,6,3,2025
Marseille,2025-03-23,9.5,16.7,12.558333333333332,74.0,8.9,1003.6541666666667,5,3,2025
Marseille,2025-03-24,9.5,15.5,12.575000000000001,69.375,2.5,1008.6333333333333,5,3,2025
Marseille,2025-03-25,9.4,17.6,13.341666666666667,73.45833333333333,0.0,1013.0333333333333,0,3,2025
Marseille,2025-03-26,10.6,19.0,15.079166666666666,61.541666666666664,0.0,1010.875,0,3,2025
Marseille,2025-03-27,11.1,18.9,15.029166666666667,60.041666666666664,0.0,1008.2624999999999,0,3,2025
Marseille,2025-03-28,10.1,18.7,14.5875,54.916666666666664,0.0,1005.2041666666668,0,3,2025
Marseille,2025-03-29,11.4,18.1,14.245833333333332,49.041666666666664,0.0,1003.5124999999999,0,3,2025
Marseille,2025-03-30,10.0,20.6,15.1875,45.958333333333336,0.0,1009.6125000000001,0,3,2025
Marseille,2025-03-31,13.7,21.4,17.162499999999998,43.708333333333336,0.0,1008.5916666666667,0,3,2025
Marseille,2025-04-01,12.3,18.0,15.1625,40.541666666666664,0.0,1008.5083333333333,0,4,2025
Marseille,2025-04-02,10.4,17.8,14.408333333333333,51.5,0.0,1009.5500000000001,0,4,2025
Marseille,2025-04-03,14.0,19.9,16.900000000000002,53.791666666666664,0.0,1015.4833333333332,0,4,2025
Marseille,2025-04-04,13.8,22.0,17.745833333333334,45.291666666666664,0.0,1012.6750000000001,0,4,2025
Marseille,2025-04-05,14.1,21.7,17.066666666666666,53.041666666666664,0.0,1008.5916666666667,0,4,2025
Marseille,2025-04-06,12.7,22.5,16.912499999999998,67.91666666666667,0.0,1005.3333333333334,0,4,2025
Marseille,2025-04-07,14.1,17.8,15.858333333333334,67.29166666666667,0.0,1013.9083333333333,0,4,2025
Marseille,2025-04-08,11.5,18.0,14.941666666666668,62.75,0.0,1019.0791666666668,0,4,2025
